Component,Node,Max_gCO2eq,Min_gCO2eq
comp97,node10,530.670657041055,15.90566002030414
comp97,node21,559.5900388961534,3.6149227318873045
comp97,node29,560.3130234425308,0.7229845463774609
comp97,node82,514.7649970207509,15.182675473926565
comp97,node90,555.9751161642661,0.7229845463774609
comp97,node84,537.9005025048297,7.229845463774609
comp97,node36,552.3601934323788,14.459690927549104
comp97,node62,567.5428689063054,7.229845463774609
comp97,node99,555.2521316178886,2.8919381855098436
comp97,node80,499.5823215468243,4.337907278264765
comp88,node10,520.4312064437863,15.59875550648951
comp88,node21,548.792580091949,3.545171706020369
comp88,node29,549.5016144331531,0.7090343412040738
comp88,node82,504.8324509372968,14.889721165285437
comp88,node90,545.2474083859287,0.7090343412040738
comp88,node84,527.521549855827,7.090343412040625
comp88,node36,541.7022366799083,14.180686824081363
comp88,node62,556.5919578451937,7.090343412040625
comp88,node99,544.5383740447246,2.8361373648162953
comp58,node10,515.5340778972663,15.45197508683907
comp58,node21,543.6285780551556,3.511812519736168
comp58,node29,544.3309405591028,0.7023625039471426
comp58,node82,500.08210281042733,14.749612582891814
comp58,node90,540.1167655354194,0.7023625039472563
comp58,node84,522.5577029367387,7.023625039472336
comp58,node36,536.6049530156832,14.047250078944558
comp58,node62,551.354565598575,7.023625039472222
comp58,node99,539.4144030314721,2.8094500157889115
comp34,node10,510.19175584651754,15.291850992674881
comp34,node21,537.9951212877446,3.47542068015332
comp34,node29,538.6902054237753,0.6950841360306868
comp34,node90,534.5197006075913,0.6950841360306868
comp34,node84,517.1425972068243,6.950841360306754
comp34,node36,531.0442799274379,13.901682720613508
comp34,node62,545.641046784082,6.950841360306754
comp34,node99,533.8246164715606,2.780336544122747
comp44,node10,509.7465623422885,15.278507318161246
comp44,node21,537.5256665571271,3.472388026854901
comp44,node29,538.2201441624981,0.6944776053709347
comp44,node90,534.0532785302722,0.6944776053709347
comp44,node84,516.6913383959982,6.944776053709575
comp44,node36,530.5808905034174,13.889552107419263
comp44,node62,545.1649202162077,6.944776053709575
comp44,node99,533.3588009249013,2.7779104214838526
comp2,node10,504.8494337957687,15.131726898510692
comp2,node21,532.3616645203338,3.439028840570586
comp2,node29,533.0494702884479,0.6878057681141172
comp2,node90,528.9226356797631,0.6878057681141172
comp2,node84,511.72749147690996,6.878057681141286
comp2,node36,525.4836068391925,13.756115362282571
comp2,node62,539.927527969589,6.878057681141172
comp2,node99,528.234829911649,2.751223072456469
comp70,node10,503.5138532830815,15.091695874969787
comp70,node21,530.9533003284811,3.4299308806749877
comp70,node29,531.639286504616,0.6859861761349748
comp70,node90,527.5233694478061,0.6859861761349748
comp70,node84,510.3737150444314,6.859861761349862
comp70,node36,524.0934385671312,13.719723522699837
comp70,node62,538.4991482659659,6.859861761349862
comp70,node99,526.8373832716711,2.7439447045398992
comp51,node10,502.1782727703943,15.051664851428768
comp51,node21,529.5449361366283,3.420832920779276
comp51,node29,530.2291027207841,0.6841665841558324
comp51,node90,526.124103215849,0.6841665841559461
comp51,node84,509.01993861195274,6.841665841558552
comp51,node36,522.7032702950698,13.683331683117103
comp51,node62,537.0707685623427,6.841665841558552
comp51,node99,525.4399366316932,2.7366663366233297
comp55,node21,526.2587530223052,3.399604347689319
comp55,node29,526.9386738918431,0.6799208695379093
comp55,node90,522.8591486746159,0.6799208695377956
comp55,node84,505.86112693616934,6.799208695378638
comp55,node36,519.4595443269266,13.598417390757277
comp55,node62,533.7378825872217,6.799208695378638
comp55,node99,522.179227805078,2.71968347815141
comp28,node21,517.8085678711889,3.3450165883151612
comp28,node29,518.4775711888518,0.6690033176629413
comp28,node90,514.4635512828736,0.669003317663055
comp28,node36,511.11853469455843,13.380066353260645
comp28,node62,525.1676043654822,6.690033176630436
comp28,node99,513.7945479652107,2.67601327065222
comp81,node21,516.8696584099537,3.338951281717982
comp81,node29,517.5374486662972,0.6677902563435509
comp81,node90,513.5307071282356,0.6677902563436646
comp81,node36,510.1917558465175,13.355805126872156
comp81,node62,524.2153512297333,6.677902563436078
comp81,node99,512.8629168718919,2.671161025374431
comp93,node21,513.114020565013,3.3146900553294927
comp93,node29,513.7769585760789,0.6629380110658758
comp93,node90,509.79933050968356,0.6629380110659895
comp93,node36,506.48464045435395,13.258760221318198
comp93,node62,520.406338686738,6.629380110659099
comp93,node99,509.13639249861757,2.651752044263617
comp60,node21,510.7667469119251,3.2995267888367152
comp60,node29,511.42665226969245,0.659905357767343
comp60,node90,507.4672201230884,0.659905357767343
comp60,node36,504.1676933342517,13.198107155346861
comp60,node62,518.025705847366,6.5990535776734305
comp60,node99,506.80731476532105,2.639621431069372
